epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.04031107947230339,0.19709347188472748,0.10712090134620667,0.0222016591578722,0.15584905445575714,0.044537294656038284
1,0.023969292640686035,0.15824954211711884,0.04823372885584831,0.019860630854964256,0.14379292726516724,0.03996576741337776
2,0.022156381979584694,0.15090328454971313,0.04459159076213837,0.01837085373699665,0.13676929473876953,0.036860596388578415
3,0.02135900966823101,0.14761315286159515,0.042986493557691574,0.018651647493243217,0.13928158581256866,0.03746679052710533
4,0.020879676565527916,0.14559383690357208,0.04202699661254883,0.018090609461069107,0.13681553304195404,0.036337289959192276
5,0.020530467852950096,0.14412526786327362,0.04132648929953575,0.01757858321070671,0.1331605315208435,0.035318564623594284
6,0.020277848467230797,0.14309152960777283,0.04081691429018974,0.017198622226715088,0.13154031336307526,0.03454193100333214
7,0.02005729079246521,0.14212436974048615,0.04037260636687279,0.017713218927383423,0.1328425258398056,0.035606760531663895
8,0.01990925334393978,0.1415531486272812,0.04007818549871445,0.017302127555012703,0.13152366876602173,0.034732636064291
9,0.019760195165872574,0.14093472063541412,0.039774224162101746,0.017476761713624,0.13324585556983948,0.03512593358755112
10,0.01961243897676468,0.14028429985046387,0.039478152990341187,0.016820887103676796,0.12930837273597717,0.03382614627480507
11,0.019466500729322433,0.1396503895521164,0.03918499872088432,0.017555952072143555,0.13297802209854126,0.0352565199136734
12,0.01938626728951931,0.1393267661333084,0.039021242409944534,0.01740952767431736,0.13406848907470703,0.034939754754304886
13,0.01928165927529335,0.13888737559318542,0.03881116583943367,0.017057452350854874,0.13029178977012634,0.03427106514573097
14,0.019215423613786697,0.13859671354293823,0.038679465651512146,0.017040235921740532,0.12963217496871948,0.0342557318508625
15,0.019137544557452202,0.13827437162399292,0.03852100297808647,0.016480017453432083,0.12739531695842743,0.03312518075108528
16,0.019054468721151352,0.13786064088344574,0.03835640102624893,0.01702379621565342,0.13018536567687988,0.03424220159649849
17,0.01898513175547123,0.13759763538837433,0.03821586072444916,0.018305396661162376,0.13858671486377716,0.03680635988712311
18,0.018931353464722633,0.13737241923809052,0.03810849040746689,0.016782797873020172,0.12931658327579498,0.03374061360955238
19,0.018888244405388832,0.13720358908176422,0.03802047669887543,0.01671231910586357,0.12868447601795197,0.03359004855155945
20,0.018807731568813324,0.13687637448310852,0.03785739094018936,0.01647808402776718,0.1270565688610077,0.03311266750097275
21,0.01877410337328911,0.1367282271385193,0.037791308015584946,0.017042767256498337,0.13108018040657043,0.034280162304639816
22,0.018727989867329597,0.13653206825256348,0.03769918903708458,0.017276372760534286,0.13129308819770813,0.0347198024392128
23,0.018689459189772606,0.1363993138074875,0.03761947527527809,0.017150668427348137,0.13309404253959656,0.03446955978870392
24,0.018669242039322853,0.13629430532455444,0.037579528987407684,0.01662004366517067,0.12768439948558807,0.033441346138715744
25,0.018649408593773842,0.1362607777118683,0.0375387966632843,0.01638781651854515,0.12751802802085876,0.032952092587947845
26,0.018088534474372864,0.13374589383602142,0.03640884533524513,0.016311731189489365,0.1265183538198471,0.032781872898340225
27,0.018025044351816177,0.13350434601306915,0.03628004342317581,0.016150344163179398,0.1258627474308014,0.03246384486556053
28,0.01799495704472065,0.13340556621551514,0.03621984273195267,0.016289111226797104,0.1266440898180008,0.03273504972457886
29,0.01798725686967373,0.13339678943157196,0.036203596740961075,0.016162874177098274,0.1260410100221634,0.032487012445926666
30,0.01795869879424572,0.1333136111497879,0.036145828664302826,0.01656053401529789,0.1287361979484558,0.033284012228250504
31,0.017944641411304474,0.13325028121471405,0.0361175499856472,0.016333136707544327,0.1266486793756485,0.032846640795469284
32,0.017931263893842697,0.1331893354654312,0.03609089180827141,0.016265269368886948,0.12661491334438324,0.03271573409438133
33,0.017915265634655952,0.13312843441963196,0.03605781868100166,0.01627890020608902,0.1272999346256256,0.03272182494401932
34,0.017893148586153984,0.1330466866493225,0.03601410984992981,0.016241498291492462,0.12634199857711792,0.0326591357588768
35,0.017888816073536873,0.13303115963935852,0.03600653260946274,0.016158394515514374,0.12555575370788574,0.03250382840633392
36,0.017867736518383026,0.13297989964485168,0.035961251705884933,0.016254153102636337,0.12660209834575653,0.03266412764787674
37,0.017869044095277786,0.1329876035451889,0.035964008420705795,0.01622740738093853,0.1266774833202362,0.032619018107652664
