product,,False,plane,,40,0.021599413827061653,0.019892679527401924
product,,False,plane,,47,0.021196257323026657,0.020265093073248863
product,False,True,plane,,56,0.021581901237368584,0.01954643987119198
product,False,True,plane,,68,0.020764075219631195,0.01990688592195511
product,False,False,plane,,29,0.022435303777456284,0.020670359954237938
product,False,False,plane,,39,0.021855561062693596,0.0206166822463274
min,mean,True,plane,,49,0.02287197858095169,0.025138068944215775
min,mean,True,plane,,42,0.02308599464595318,0.024981774389743805
min,mean,False,plane,,60,0.024604976177215576,0.025844985619187355
min,mean,False,plane,,41,0.02600986324250698,0.025551781058311462
min,sum,True,plane,,20,nan,nan
min,sum,True,plane,,20,nan,nan
min,sum,False,plane,,20,nan,nan
min,sum,False,plane,,20,nan,nan
min,product,True,plane,,45,0.021642223000526428,0.02143104188144207
min,product,True,plane,,48,0.020793812349438667,0.02120593748986721
min,product,False,plane,,32,0.02621486969292164,0.02570902183651924
min,product,False,plane,,44,0.024855006486177444,0.025613537058234215
min,min,True,plane,,50,0.022710131481289864,0.025191836059093475
min,min,True,plane,,30,0.024468103423714638,0.02490157261490822
min,min,False,plane,,31,0.025892818346619606,0.026052841916680336
min,min,False,plane,,30,0.02655397541821003,0.026127951219677925
min,max,True,plane,,40,0.02283598482608795,0.02477223426103592
min,max,True,plane,,36,0.024338167160749435,0.024319009855389595
min,max,False,plane,,31,0.02572055533528328,0.02587728016078472
min,max,False,plane,,47,0.025622248649597168,0.02621087245643139
min,,True,plane,,45,0.024589993059635162,0.025847075507044792
min,,True,plane,,40,0.026000484824180603,0.02518431283533573
min,,False,plane,,49,0.024579044431447983,0.025923321023583412
min,,False,plane,,30,0.026270415633916855,0.026269612833857536
min,False,True,plane,,38,0.02588506042957306,0.025437213480472565
min,False,True,plane,,32,0.025916388258337975,0.025634892284870148
min,False,False,plane,,31,0.02590395137667656,0.02597467601299286
min,False,False,plane,,28,0.02650013193488121,0.026720067486166954
max,mean,True,plane,,46,0.021404286846518517,0.02255707047879696
max,mean,True,plane,,44,0.023239821195602417,0.02221880666911602
max,mean,False,plane,,44,0.024125240743160248,0.023219425231218338
max,mean,False,plane,,30,0.024668866768479347,0.02248566783964634
max,sum,True,plane,,20,nan,nan
max,sum,True,plane,,20,nan,nan
max,sum,False,plane,,20,nan,nan
max,sum,False,plane,,20,nan,nan
max,product,True,plane,,37,0.02236868441104889,0.02188817411661148
max,product,True,plane,,41,0.02184978872537613,0.021585727110505104
max,product,False,plane,,35,0.0242005605250597,0.02252943255007267
max,product,False,plane,,76,0.022260097786784172,0.023411791771650314
max,min,True,plane,,45,0.02252168394625187,0.022043565288186073
max,min,True,plane,,45,0.022325623780488968,0.022086510434746742
max,min,False,plane,,37,0.02445981092751026,0.02249145694077015
max,min,False,plane,,36,0.02502373605966568,0.022575462237000465
max,max,True,plane,,33,0.02329571545124054,0.02186397835612297
max,max,True,plane,,34,0.023003684356808662,0.021755240857601166
max,max,False,plane,,43,0.02396043762564659,0.023031212389469147
max,max,False,plane,,30,0.02424362488090992,0.023206310346722603
max,,True,plane,,29,0.025024529546499252,0.022096842527389526
max,,True,plane,,45,0.024130485951900482,0.022156009450554848
max,,False,plane,,34,0.024003425613045692,0.02288200706243515
max,,False,plane,,50,0.023530032485723495,0.022934909909963608
max,False,True,plane,,44,0.024239392951130867,0.023390743881464005
max,False,True,plane,,35,0.024317344650626183,0.022437147796154022
max,False,False,plane,,47,0.02375112473964691,0.023249661549925804
max,False,False,plane,,30,0.02464134432375431,0.022944968193769455
,mean,True,plane,,34,0.01985391229391098,0.019513290375471115
,mean,True,plane,,37,0.020178459584712982,0.019395040348172188
,mean,False,plane,,31,0.021021686494350433,0.01990695670247078
,mean,False,plane,,28,0.021214080974459648,0.019049368798732758
,sum,True,plane,,20,nan,nan
,sum,True,plane,,20,nan,nan
,sum,False,plane,,20,nan,nan
,sum,False,plane,,20,nan,nan
,product,True,plane,,28,0.02071622759103775,0.01961381360888481
,product,True,plane,,45,0.019355548545718193,0.019439969211816788
,product,False,plane,,34,0.02093861810863018,0.02016776241362095
,product,False,plane,,31,0.021030114963650703,0.01924053393304348
,min,True,plane,,46,0.018427817150950432,0.019841911271214485
,min,True,plane,,34,0.020363066345453262,0.01944800280034542
,min,False,plane,,47,0.020694220438599586,0.019593728706240654
,min,False,plane,,45,0.02022506855428219,0.020123489201068878
,max,True,plane,,28,0.020520759746432304,0.01887202076613903
,max,True,plane,,37,0.01962168887257576,0.019206484779715538
,max,False,plane,,42,0.020486993715167046,0.01981426775455475
,max,False,plane,,30,0.020921573042869568,0.01895989291369915
,,True,plane,,38,0.021317563951015472,0.021286092698574066
,,True,plane,,49,0.020640648901462555,0.019668756052851677
,,False,plane,,39,0.02075178734958172,0.019799573346972466
,,False,plane,,39,0.020310765132308006,0.020020196214318275
,False,True,plane,,53,0.020490873605012894,0.02056143991649151
,False,True,plane,,59,0.020476970821619034,0.020277148112654686
,False,False,plane,,32,0.021221769973635674,0.020366592332720757
,False,False,plane,,33,0.02106705866754055,0.02043038234114647
