epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,55.110389709472656,0.44410330057144165,55.110389709472656,0.08740199357271194,0.24303144216537476,0.08740199357271194
1,0.05261116847395897,0.17547105252742767,0.05261116847395897,0.08371922373771667,0.2395058274269104,0.08371922373771667
2,0.04109270125627518,0.152884840965271,0.04109270125627518,0.035277653485536575,0.13419818878173828,0.035277653485536575
3,0.03512727841734886,0.13894438743591309,0.03512727841734886,0.03257082775235176,0.13297827541828156,0.03257082775235176
4,0.032024070620536804,0.1311231553554535,0.032024070620536804,0.02956325002014637,0.12506408989429474,0.02956325002014637
5,0.030813250690698624,0.1283206045627594,0.030813250690698624,0.0309858750551939,0.1252576857805252,0.0309858750551939
6,0.030215024948120117,0.12688404321670532,0.030215024948120117,0.02897496335208416,0.12436385452747345,0.02897496335208416
7,0.029703030362725258,0.12559358775615692,0.029703030362725258,0.029258422553539276,0.12944845855236053,0.029258422553539276
8,0.02937631495296955,0.1249191015958786,0.02937631495296955,0.027949493378400803,0.11914162337779999,0.027949493378400803
9,0.029086589813232422,0.12432067841291428,0.029086589813232422,0.029436562210321426,0.12003833800554276,0.029436562210321426
10,0.02885819599032402,0.1238601803779602,0.02885819599032402,0.02723597176373005,0.11787332594394684,0.02723597176373005
11,0.0287897028028965,0.12369187921285629,0.0287897028028965,0.026739008724689484,0.11670488119125366,0.026739008724689484
12,0.02858864702284336,0.12339945137500763,0.02858864702284336,0.025942226871848106,0.11475570499897003,0.025942226871848106
13,0.028367167338728905,0.12291649729013443,0.028367167338728905,0.03315107896924019,0.13299299776554108,0.03315107896924019
14,0.028201062232255936,0.1225750744342804,0.028201062232255936,0.027896661311388016,0.11897058039903641,0.027896661311388016
15,0.02812170796096325,0.12234486639499664,0.02812170796096325,0.029074836522340775,0.12631244957447052,0.029074836522340775
16,0.027953067794442177,0.1220971941947937,0.027953067794442177,0.030983179807662964,0.12488406151533127,0.030983179807662964
17,0.027892233803868294,0.12188421189785004,0.027892233803868294,0.029912907630205154,0.1209791973233223,0.029912907630205154
18,0.027736077085137367,0.1216336041688919,0.027736077085137367,0.027569137513637543,0.11771571636199951,0.027569137513637543
19,0.027613796293735504,0.12134166806936264,0.027613796293735504,0.02880731038749218,0.1230577901005745,0.02880731038749218
20,0.027481693774461746,0.12094645202159882,0.027481693774461746,0.025551781058311462,0.11230898648500443,0.025551781058311462
21,0.027337199077010155,0.1204754114151001,0.027337199077010155,0.02761593461036682,0.12060273438692093,0.02761593461036682
22,0.027308044955134392,0.12056305259466171,0.027308044955134392,0.029676765203475952,0.11983232200145721,0.029676765203475952
23,0.027136305347085,0.12017752975225449,0.027136305347085,0.03229812905192375,0.12596648931503296,0.03229812905192375
24,0.02708376944065094,0.12002185732126236,0.02708376944065094,0.028422808274626732,0.11900059133768082,0.028422808274626732
25,0.02694360539317131,0.11968578398227692,0.02694360539317131,0.028017664328217506,0.12317492067813873,0.028017664328217506
26,0.02689797431230545,0.11963353306055069,0.02689797431230545,0.02882775478065014,0.11979598551988602,0.02882775478065014
27,0.026774905622005463,0.11936381459236145,0.026774905622005463,0.02917465753853321,0.12116014212369919,0.02917465753853321
28,0.02669432759284973,0.1192433163523674,0.02669432759284973,0.027714265510439873,0.11487508565187454,0.027714265510439873
29,0.02655758522450924,0.11877176910638809,0.02655758522450924,0.027134183794260025,0.115384042263031,0.027134183794260025
30,0.02657678909599781,0.11892953515052795,0.02657678909599781,0.027105214074254036,0.11466189473867416,0.027105214074254036
31,0.02654663473367691,0.11881101876497269,0.02654663473367691,0.027056604623794556,0.1183074414730072,0.027056604623794556
32,0.026496918871998787,0.11867403239011765,0.026496918871998787,0.028732039034366608,0.11755067855119705,0.028732039034366608
33,0.026419952511787415,0.11855943500995636,0.026419952511787415,0.028260013088583946,0.11864156275987625,0.028260013088583946
34,0.026270629838109016,0.11825122684240341,0.026270629838109016,0.029883859679102898,0.12231126427650452,0.029883859679102898
35,0.026275090873241425,0.11830969154834747,0.026275090873241425,0.028441373258829117,0.11934642493724823,0.028441373258829117
36,0.026206159964203835,0.11810430139303207,0.026206159964203835,0.027320075780153275,0.11806358397006989,0.027320075780153275
37,0.02615332044661045,0.11812560260295868,0.02615332044661045,0.029827753081917763,0.12079709023237228,0.029827753081917763
38,0.026074644178152084,0.11788477003574371,0.026074644178152084,0.028357498347759247,0.11786108464002609,0.028357498347759247
39,0.02600986324250698,0.11773315817117691,0.02600986324250698,0.03171529248356819,0.12635736167430878,0.03171529248356819
40,0.026011601090431213,0.11769638955593109,0.026011601090431213,0.029427312314510345,0.11811638623476028,0.029427312314510345
