epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,252.6819305419922,0.6022719740867615,252.6819305419922,0.051048655062913895,0.17357739806175232,0.051048655062913895
1,0.053553204983472824,0.17733733355998993,0.053553204983472824,0.03538636118173599,0.1404278576374054,0.03538636118173599
2,0.04371371492743492,0.15812860429286957,0.04371371492743492,0.06521318107843399,0.208740696310997,0.06521318107843399
3,0.04017094522714615,0.15091446042060852,0.04017094522714615,0.03270430117845535,0.1356762945652008,0.03270430117845535
4,0.03661784902215004,0.14288555085659027,0.03661784902215004,0.031078388914465904,0.1294230818748474,0.031078388914465904
5,0.033241793513298035,0.13455471396446228,0.033241793513298035,0.03245532140135765,0.13333742320537567,0.03245532140135765
6,0.03168395906686783,0.1306382417678833,0.03168395906686783,0.03034459799528122,0.12562590837478638,0.03034459799528122
7,0.03074294701218605,0.12834258377552032,0.03074294701218605,0.027082055807113647,0.1181192547082901,0.027082055807113647
8,0.03010721504688263,0.12670403718948364,0.03010721504688263,0.02723338082432747,0.11954328417778015,0.02723338082432747
9,0.029665248468518257,0.1256517916917801,0.029665248468518257,0.027245257049798965,0.1177835464477539,0.027245257049798965
10,0.029264777898788452,0.12479070574045181,0.029264777898788452,0.03151874989271164,0.12766224145889282,0.03151874989271164
11,0.02901306189596653,0.12409298121929169,0.02901306189596653,0.026255397126078606,0.11615316569805145,0.026255397126078606
12,0.02866465225815773,0.12329220771789551,0.02866465225815773,0.027744321152567863,0.11861465871334076,0.027744321152567863
13,0.028519347310066223,0.12306179851293564,0.028519347310066223,0.02787099964916706,0.11865654587745667,0.02787099964916706
14,0.02834366261959076,0.12267304956912994,0.02834366261959076,0.026356292888522148,0.11472763866186142,0.026356292888522148
15,0.028191199526190758,0.12245956063270569,0.028191199526190758,0.026368867605924606,0.11636774986982346,0.026368867605924606
16,0.027993906289339066,0.12197571247816086,0.027993906289339066,0.02717827819287777,0.1179487481713295,0.02717827819287777
17,0.027944399043917656,0.12189535796642303,0.027944399043917656,0.027093298733234406,0.11798550188541412,0.027093298733234406
18,0.02780756726861,0.12152346968650818,0.02780756726861,0.026517024263739586,0.11681156605482101,0.026517024263739586
19,0.027685832232236862,0.12138858437538147,0.027685832232236862,0.027975311502814293,0.12007027119398117,0.027975311502814293
20,0.027582043781876564,0.12112363427877426,0.027582043781876564,0.026521937921643257,0.1176067590713501,0.026521937921643257
21,0.0274405088275671,0.12087585031986237,0.0274405088275671,0.028203889727592468,0.1187136098742485,0.028203889727592468
22,0.02734515070915222,0.12063825875520706,0.02734515070915222,0.027648277580738068,0.12054532766342163,0.027648277580738068
23,0.027196459472179413,0.12037238478660583,0.027196459472179413,0.029846828430891037,0.12742991745471954,0.029846828430891037
24,0.027066173031926155,0.12011466175317764,0.027066173031926155,0.029247479513287544,0.12385676801204681,0.029247479513287544
25,0.027042198926210403,0.12011945247650146,0.027042198926210403,0.02769945003092289,0.11967656761407852,0.02769945003092289
26,0.026899930089712143,0.1197817325592041,0.026899930089712143,0.02621087245643139,0.11438930034637451,0.02621087245643139
27,0.026873022317886353,0.11969820410013199,0.026873022317886353,0.0272885262966156,0.11817339807748795,0.0272885262966156
28,0.026801206171512604,0.1196957603096962,0.026801206171512604,0.029248874634504318,0.11938930302858353,0.029248874634504318
29,0.026741817593574524,0.11952521651983261,0.026741817593574524,0.029195331037044525,0.12034586817026138,0.029195331037044525
30,0.026606891304254532,0.11915989965200424,0.026606891304254532,0.027540119364857674,0.11650803685188293,0.027540119364857674
31,0.02664901874959469,0.11941057443618774,0.02664901874959469,0.03069588728249073,0.1259371042251587,0.03069588728249073
32,0.02650468423962593,0.11909814178943634,0.02650468423962593,0.027441730722784996,0.11646702140569687,0.027441730722784996
33,0.02636445127427578,0.11882627755403519,0.02636445127427578,0.029608024284243584,0.12232478708028793,0.029608024284243584
34,0.026362469419836998,0.1187053695321083,0.026362469419836998,0.0267874114215374,0.11685188859701157,0.0267874114215374
35,0.026302995160222054,0.11870647966861725,0.026302995160222054,0.027956049889326096,0.1187012791633606,0.027956049889326096
36,0.02622758224606514,0.1185084879398346,0.02622758224606514,0.027703991159796715,0.11887626349925995,0.027703991159796715
37,0.02620176412165165,0.11847245693206787,0.02620176412165165,0.03005041927099228,0.1230117455124855,0.03005041927099228
38,0.026089468970894814,0.1183188259601593,0.026089468970894814,0.029223889112472534,0.12051192671060562,0.029223889112472534
39,0.026040414348244667,0.11815852671861649,0.026040414348244667,0.027347644791007042,0.1181836798787117,0.027347644791007042
40,0.02590334229171276,0.11783785372972488,0.02590334229171276,0.030276460573077202,0.12810523808002472,0.030276460573077202
41,0.025905098766088486,0.11797752231359482,0.025905098766088486,0.027634210884571075,0.1203068420290947,0.027634210884571075
42,0.02582986280322075,0.11777126789093018,0.02582986280322075,0.02734229527413845,0.11740658432245255,0.02734229527413845
43,0.02578933723270893,0.11766601353883743,0.02578933723270893,0.028787046670913696,0.11855049431324005,0.028787046670913696
44,0.025736935436725616,0.11751899123191833,0.025736935436725616,0.028376638889312744,0.11923829466104507,0.028376638889312744
45,0.02567145973443985,0.1174716129899025,0.02567145973443985,0.029772084206342697,0.12380404770374298,0.029772084206342697
46,0.025622248649597168,0.11738012731075287,0.025622248649597168,0.03144782781600952,0.1291414499282837,0.03144782781600952
