epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,27.436609268188477,0.3999040722846985,27.436609268188477,0.04022824764251709,0.15487517416477203,0.04022824764251709
1,0.04753836989402771,0.16743701696395874,0.04753836989402771,0.03314710408449173,0.13785116374492645,0.03314710408449173
2,0.036964163184165955,0.14580097794532776,0.036964163184165955,0.026301171630620956,0.1216457411646843,0.026301171630620956
3,0.03035607933998108,0.13006167113780975,0.03035607933998108,0.024422645568847656,0.11578662693500519,0.024422645568847656
4,0.027938704937696457,0.12375155091285706,0.027938704937696457,0.024918880313634872,0.11557380855083466,0.024918880313634872
5,0.026703331619501114,0.12046205252408981,0.026703331619501114,0.021795473992824554,0.10568217188119888,0.021795473992824554
6,0.025863561779260635,0.11800490319728851,0.025863561779260635,0.030485033988952637,0.1328505277633667,0.030485033988952637
7,0.02519025094807148,0.11604911088943481,0.02519025094807148,0.021135780960321426,0.10439645498991013,0.021135780960321426
8,0.02482709102332592,0.11505123227834702,0.02482709102332592,0.026881175115704536,0.11595430970191956,0.026881175115704536
9,0.02442469261586666,0.11401493102312088,0.02442469261586666,0.024071378633379936,0.11181654781103134,0.024071378633379936
10,0.024200133979320526,0.11339295655488968,0.024200133979320526,0.026251869276165962,0.12437929213047028,0.026251869276165962
11,0.023946473374962807,0.11274021863937378,0.023946473374962807,0.020567070692777634,0.10227247327566147,0.020567070692777634
12,0.02385348454117775,0.11246808618307114,0.02385348454117775,0.023970166221261024,0.11754812300205231,0.023970166221261024
13,0.023643463850021362,0.11197853088378906,0.023643463850021362,0.019444260746240616,0.09960196912288666,0.019444260746240616
14,0.0235612615942955,0.11177178472280502,0.0235612615942955,0.020509939640760422,0.10351292788982391,0.020509939640760422
15,0.02339528128504753,0.11130543053150177,0.02339528128504753,0.023085927590727806,0.11281643807888031,0.023085927590727806
16,0.023271504789590836,0.11098890006542206,0.023271504789590836,0.02136988937854767,0.10465835779905319,0.02136988937854767
17,0.02314101904630661,0.11060385406017303,0.02314101904630661,0.021392501890659332,0.10509635508060455,0.021392501890659332
18,0.023102303966879845,0.11055825650691986,0.023102303966879845,0.02311052940785885,0.1084010899066925,0.02311052940785885
19,0.0229840949177742,0.1102667823433876,0.0229840949177742,0.025265412405133247,0.11136434227228165,0.025265412405133247
20,0.02297825552523136,0.11026620119810104,0.02297825552523136,0.023172801360487938,0.10713517665863037,0.023172801360487938
21,0.022914139553904533,0.1101408451795578,0.022914139553904533,0.0230435598641634,0.10958316922187805,0.0230435598641634
22,0.022786444053053856,0.1098373532295227,0.022786444053053856,0.02241460606455803,0.1090691089630127,0.02241460606455803
23,0.022765761241316795,0.10974760353565216,0.022765761241316795,0.020660992711782455,0.10224800556898117,0.020660992711782455
24,0.02267937920987606,0.10958034545183182,0.02267937920987606,0.02248658984899521,0.10974667221307755,0.02248658984899521
25,0.02263335883617401,0.10943727940320969,0.02263335883617401,0.020622320473194122,0.10437361150979996,0.020622320473194122
26,0.022582458332180977,0.10932866483926773,0.022582458332180977,0.022139955312013626,0.1079840436577797,0.022139955312013626
27,0.022556247189641,0.10933133214712143,0.022556247189641,0.021144505590200424,0.10381253063678741,0.021144505590200424
28,0.022487293928861618,0.10904324799776077,0.022487293928861618,0.024167675524950027,0.11073753237724304,0.024167675524950027
29,0.02239062637090683,0.10886730998754501,0.02239062637090683,0.020341509953141212,0.10120740532875061,0.020341509953141212
30,0.022402480244636536,0.10888009518384933,0.022402480244636536,0.021267198026180267,0.10335990786552429,0.021267198026180267
31,0.02233298309147358,0.10871720314025879,0.02233298309147358,0.02101779729127884,0.10377877205610275,0.02101779729127884
32,0.022292595356702805,0.10865535587072372,0.022292595356702805,0.021160824224352837,0.10454719513654709,0.021160824224352837
33,0.022213753312826157,0.10844423621892929,0.022213753312826157,0.020217299461364746,0.10157283395528793,0.020217299461364746
