epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,86.77704620361328,0.5697540044784546,86.77704620361328,0.06899531930685043,0.2081369161605835,0.06899531930685043
1,0.05387052521109581,0.17816616594791412,0.05387052521109581,0.03188581392168999,0.13341762125492096,0.03188581392168999
2,0.04197276383638382,0.15525272488594055,0.04197276383638382,0.02877119742333889,0.12456724792718887,0.02877119742333889
3,0.03395702689886093,0.13730843365192413,0.03395702689886093,0.028178809210658073,0.1194591075181961,0.028178809210658073
4,0.030740482732653618,0.12937434017658234,0.030740482732653618,0.03312886133790016,0.12490151077508926,0.03312886133790016
5,0.029288215562701225,0.1255025714635849,0.029288215562701225,0.025567499920725822,0.11894591897726059,0.025567499920725822
6,0.028328539803624153,0.12301846593618393,0.028328539803624153,0.02530795894563198,0.11524415761232376,0.02530795894563198
7,0.027611805126070976,0.12122181057929993,0.027611805126070976,0.024818843230605125,0.11368712782859802,0.024818843230605125
8,0.02722800336778164,0.1202101781964302,0.02722800336778164,0.02651027776300907,0.11790485680103302,0.02651027776300907
9,0.026851950213313103,0.11939210444688797,0.026851950213313103,0.023937949910759926,0.1101125031709671,0.023937949910759926
10,0.026474157348275185,0.1183929368853569,0.026474157348275185,0.02469470538198948,0.11265193670988083,0.02469470538198948
11,0.026295077055692673,0.11802880465984344,0.026295077055692673,0.023519476875662804,0.11044152081012726,0.023519476875662804
12,0.026124674826860428,0.11744260042905807,0.026124674826860428,0.022517703473567963,0.10575337707996368,0.022517703473567963
13,0.025965455919504166,0.11713610589504242,0.025965455919504166,0.025037456303834915,0.1114828810095787,0.025037456303834915
14,0.02585333026945591,0.11684385687112808,0.02585333026945591,0.0238718930631876,0.10961088538169861,0.0238718930631876
15,0.02564668282866478,0.11636550724506378,0.02564668282866478,0.026511112228035927,0.11357388645410538,0.026511112228035927
16,0.02562393620610237,0.11641915887594223,0.02562393620610237,0.02423602156341076,0.11049049347639084,0.02423602156341076
17,0.025464925915002823,0.11593358963727951,0.025464925915002823,0.024715464562177658,0.1147586926817894,0.024715464562177658
18,0.02542191743850708,0.11589545756578445,0.02542191743850708,0.025095971301198006,0.11603280901908875,0.025095971301198006
19,0.025302233174443245,0.11563240736722946,0.025302233174443245,0.02479388751089573,0.11320943385362625,0.02479388751089573
20,0.025217385962605476,0.11540497094392776,0.025217385962605476,0.02359379269182682,0.10997013002634048,0.02359379269182682
21,0.0251148771494627,0.11528439074754715,0.0251148771494627,0.023965315893292427,0.11130369454622269,0.023965315893292427
22,0.025038598105311394,0.11504640430212021,0.025038598105311394,0.02431320771574974,0.11159400641918182,0.02431320771574974
23,0.024961335584521294,0.11486289650201797,0.024961335584521294,0.023656871169805527,0.10760383307933807,0.023656871169805527
24,0.02486102655529976,0.11476386338472366,0.02486102655529976,0.024146556854248047,0.11117812246084213,0.024146556854248047
25,0.0247903224080801,0.11456194519996643,0.0247903224080801,0.025950271636247635,0.11485608667135239,0.025950271636247635
26,0.024770835414528847,0.11453639715909958,0.024770835414528847,0.029941778630018234,0.12247814238071442,0.029941778630018234
27,0.024690724909305573,0.11431712657213211,0.024690724909305573,0.023410368710756302,0.10797815024852753,0.023410368710756302
28,0.0246591679751873,0.11413449048995972,0.0246591679751873,0.023313572630286217,0.10839328169822693,0.023313572630286217
29,0.02454458735883236,0.11389058828353882,0.02454458735883236,0.023922327905893326,0.11075984686613083,0.023922327905893326
30,0.024469923228025436,0.11383730918169022,0.024469923228025436,0.024579180404543877,0.11255630105733871,0.024579180404543877
31,0.024459877982735634,0.11375223100185394,0.024459877982735634,0.024804193526506424,0.1098073199391365,0.024804193526506424
32,0.024395296350121498,0.1137138083577156,0.024395296350121498,0.024393225088715553,0.11204704642295837,0.024393225088715553
