epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,121.328857421875,0.5309288501739502,121.328857421875,0.11480162292718887,0.2853218615055084,0.11480162292718887
1,0.04958004504442215,0.1716230809688568,0.04958004504442215,0.033389799296855927,0.13833317160606384,0.033389799296855927
2,0.03559888154268265,0.14352887868881226,0.03559888154268265,0.03802751004695892,0.15481173992156982,0.03802751004695892
3,0.029672512784600258,0.1293439120054245,0.029672512784600258,0.028837034478783607,0.13126707077026367,0.028837034478783607
4,0.02652698941528797,0.12084192037582397,0.02652698941528797,0.026637747883796692,0.12290076911449432,0.026637747883796692
5,0.02523525431752205,0.11718941479921341,0.02523525431752205,0.021922042593359947,0.10840411484241486,0.021922042593359947
6,0.02454419434070587,0.1153954491019249,0.02454419434070587,0.021108176559209824,0.1045304536819458,0.021108176559209824
7,0.024104636162519455,0.11420151591300964,0.024104636162519455,0.027524959295988083,0.1264931708574295,0.027524959295988083
8,0.023762296885252,0.11344601213932037,0.023762296885252,0.02219768986105919,0.10936303436756134,0.02219768986105919
9,0.023411203175783157,0.11245684325695038,0.023411203175783157,0.02380230464041233,0.11344195157289505,0.02380230464041233
10,0.023175349459052086,0.1119951382279396,0.023175349459052086,0.022087419405579567,0.10677842050790787,0.022087419405579567
11,0.022989438846707344,0.11145596206188202,0.022989438846707344,0.022981904447078705,0.10765025019645691,0.022981904447078705
12,0.022842111065983772,0.1111033484339714,0.022842111065983772,0.020580872893333435,0.10465526580810547,0.020580872893333435
13,0.022689340636134148,0.11071227490901947,0.022689340636134148,0.0215550996363163,0.10690278559923172,0.0215550996363163
14,0.022543519735336304,0.11035033315420151,0.022543519735336304,0.020883983001112938,0.10476164519786835,0.020883983001112938
15,0.02240890823304653,0.11009303480386734,0.02240890823304653,0.023212717846035957,0.11564768105745316,0.023212717846035957
16,0.022244060412049294,0.1097717359662056,0.022244060412049294,0.023547591641545296,0.11124175786972046,0.023547591641545296
17,0.02214888110756874,0.10943648964166641,0.02214888110756874,0.020344680175185204,0.10140490531921387,0.020344680175185204
18,0.022125914692878723,0.10941865295171738,0.022125914692878723,0.021245848387479782,0.10437597334384918,0.021245848387479782
19,0.021905459463596344,0.10882534831762314,0.021905459463596344,0.024702444672584534,0.11124367266893387,0.024702444672584534
20,0.02182416245341301,0.10871212184429169,0.02182416245341301,0.021616535261273384,0.1058676615357399,0.021616535261273384
21,0.021775076165795326,0.10861242562532425,0.021775076165795326,0.021355658769607544,0.10418165475130081,0.021355658769607544
22,0.02161901630461216,0.10823432356119156,0.02161901630461216,0.021093135699629784,0.10319551825523376,0.021093135699629784
23,0.021556714549660683,0.10816264897584915,0.021556714549660683,0.02146933414041996,0.10621680319309235,0.02146933414041996
24,0.02152083069086075,0.10801805555820465,0.02152083069086075,0.025177422910928726,0.11427130550146103,0.025177422910928726
25,0.021414563059806824,0.10780064016580582,0.021414563059806824,0.022196471691131592,0.108942411839962,0.022196471691131592
26,0.02132025733590126,0.10759629309177399,0.02132025733590126,0.02173352986574173,0.10533007234334946,0.02173352986574173
27,0.0212879478931427,0.1075456440448761,0.0212879478931427,0.021232854574918747,0.10700096189975739,0.021232854574918747
28,0.02120627462863922,0.10744690895080566,0.02120627462863922,0.02142774872481823,0.1054547131061554,0.02142774872481823
29,0.021116454154253006,0.10717256367206573,0.021116454154253006,0.020857714116573334,0.10394572466611862,0.020857714116573334
30,0.021016249433159828,0.10704171657562256,0.021016249433159828,0.022433578968048096,0.10746172815561295,0.022433578968048096
31,0.02095823921263218,0.10684841126203537,0.02095823921263218,0.02227860689163208,0.11064480245113373,0.02227860689163208
32,0.02089565061032772,0.10668759047985077,0.02089565061032772,0.02524326555430889,0.1161477118730545,0.02524326555430889
33,0.02087920717895031,0.10665692389011383,0.02087920717895031,0.024215999990701675,0.11169201135635376,0.024215999990701675
34,0.020789796486496925,0.10650141537189484,0.020789796486496925,0.021718906238675117,0.10475992411375046,0.021718906238675117
35,0.02071506530046463,0.10629884898662567,0.02071506530046463,0.02122017927467823,0.10367811471223831,0.02122017927467823
36,0.02067636512219906,0.10625406354665756,0.02067636512219906,0.020762315019965172,0.10343621671199799,0.020762315019965172
37,0.020580623298883438,0.1060066744685173,0.020580623298883438,0.02271893061697483,0.10616467148065567,0.02271893061697483
